individual,pop,C_origin,chrom,pos,paint,paint_length,end_pos,haplotype,Ancestry Counts,Mean Fragment,Ancestry Percentage,Fragment Percentage,population,"Population, Donor","Population, Recipient",Ancestry Fragment Ratio
PD_0206,cyno_central,anubis_tanzania,chrX,1490845782529,1691939,499902193,1491345664660,27902,20062,24917.86427076064,0.1770297918832873,0.22302262242232226,"Arusha, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.793775043807253
PD_0208,cyno_central,anubis_tanzania,chr8,3336972315818,4520173,495001465,3337467264949,72639,52334,9458.50622922001,0.17635502929850466,0.22744815117431288,"Ngorongoro, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7753636527181476
PD_0208,cyno_central,anubis_tanzania,chrX,1410936689110,1519694,344186385,1411280856960,26135,18535,18569.53790126787,0.12188633088395152,0.20317672593339617,"Ngorongoro, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5999030170606616
PD_0209,cyno_central,anubis_tanzania,chr8,3311414860759,4393873,419186859,3311833996881,70458,50737,8261.955949307212,0.14934442830485994,0.21837863429961046,"Ngorongoro, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6838783875713904
PD_0209,cyno_central,anubis_tanzania,chrX,1419273720677,1571922,360691527,1419634393082,27107,19122,18862.64653278946,0.12773127794395392,0.2095814289941801,"Ngorongoro, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6094589513820946
PD_0210,cyno_central,anubis_tanzania,chr8,3370705827945,4600223,467670584,3371173445722,72536,52807,8856.223303728671,0.16661780898642145,0.22622490114682534,"Ngorongoro, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7365140094736191
PD_0210,cyno_central,anubis_tanzania,chrX,1431506280377,1574900,342495704,1431848756836,27278,19245,17796.60711873214,0.1212876119550049,0.20903482284448113,"Ngorongoro, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5802268268251224
PD_0211,cyno_central,anubis_tanzania,chr8,3365720623002,4633796,430172924,3366150743143,73322,52783,8149.838470719739,0.1532584527107277,0.22408691259069316,"Ngorongoro, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.683924156653729
PD_0211,cyno_central,anubis_tanzania,chrX,1445708391362,1569968,386481310,1446094853511,27347,19161,20170.205626011168,0.13686418430270866,0.21007564959982458,"Ngorongoro, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6514995172616281
PD_0212,cyno_central,anubis_tanzania,chr8,3185008693880,4384931,429150106,3185437793071,70585,50915,8428.755887263085,0.15289405157030472,0.2201653564417231,"Ngorongoro, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.694450998292164
PD_0212,cyno_central,anubis_tanzania,chrX,1475308913130,1621760,382882357,1475691775778,27389,19709,19426.777462073165,0.135589691192838,0.21099002269515693,"Ngorongoro, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6426355590697338
PD_0219,cyno_central,anubis_tanzania,chr8,3074940004517,4041781,359039186,3075298997126,64875,46577,7708.508190737918,0.1279155126668994,0.20539675259959606,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6227728094429034
PD_0219,cyno_central,anubis_tanzania,chrX,1320671716401,1405121,242176370,1320913875872,23904,16899,14330.81069885792,0.08576164093793039,0.1894082044384667,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.45278736046406
PD_0221,cyno_central,anubis_tanzania,chr8,3165480274659,4118095,323011321,3165803238680,65782,47300,6828.99198731501,0.1150798028016012,0.2052880108329572,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5605773193215926
PD_0221,cyno_central,anubis_tanzania,chrX,1311373778530,1418528,248618427,1311622379734,24462,17223,14435.256749695174,0.08804295921574454,0.19213092077374444,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.4582446118572706
PD_0222,cyno_central,anubis_tanzania,chr8,2989734838182,3938516,317845143,2990052638065,63160,45260,7022.650088378259,0.11323923961750781,0.20264613042602253,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5588028716829934
PD_0222,cyno_central,anubis_tanzania,chrX,1299436359699,1410041,210028653,1299646371534,24346,16818,12488.325187299322,0.07437720668314245,0.18914481083269602,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.393228904116916
PD_0238,cyno_central,anubis_tanzania,chr8,3362111516060,4589927,441854456,3362553318422,73062,52094,8481.868468537643,0.15742025234926293,0.22141090266148708,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7109869046961124
PD_0238,cyno_central,anubis_tanzania,chrX,1430181802444,1567310,454131444,1430635914812,26359,19076,23806.429230446636,0.1608210488866104,0.2102780043651756,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7648020503719606
PD_0239,cyno_central,anubis_tanzania,chr8,3367822151627,4606259,457178227,3368279277201,72229,52653,8682.852392076426,0.16287967878483636,0.2267473407691314,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7183311532225486
PD_0239,cyno_central,anubis_tanzania,chrX,1411130966935,1534981,395816753,1411526765010,25920,18678,21191.60258057608,0.1401701340556202,0.20334443791233914,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6893236692121715
PD_0240,cyno_central,anubis_tanzania,chr8,3424799890936,4623877,441981556,3425241819917,72381,52575,8406.686752258678,0.15746553448640538,0.22626430425071334,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6959362636004877
PD_0240,cyno_central,anubis_tanzania,chrX,1359520052446,1487897,302063450,1359822097758,25807,18138,16653.624986216782,0.10696938408719435,0.20079707738292926,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5327238099347373
PD_0241,cyno_central,anubis_tanzania,chr8,3317808945106,4500980,429557022,3318238450222,71929,51906,8275.67182984626,0.15303902423842,0.22381862007408015,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6837635947704739
PD_0241,cyno_central,anubis_tanzania,chrX,1425483735951,1533018,376505442,1425860222376,26683,19017,19798.361571225745,0.13333144157698282,0.2105164111363259,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.633354144968015
PD_0243,cyno_central,anubis_tanzania,chr8,4160997275179,5455232,748654002,4161745867370,82713,61811,12111.98657196939,0.26672425799215116,0.2665370153166828,"Tarangire, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",1.0007025015840516
PD_0243,cyno_central,anubis_tanzania,chrX,1739709147262,1967544,1019902014,1740729026314,31035,22962,44416.95035275673,0.36117673378513376,0.2717782406969037,"Tarangire, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",1.328939111751519
PD_0244,cyno_central,anubis_tanzania,chr8,3507667579119,4934210,561345030,3508228867986,76947,56163,9994.926018909246,0.19999136611084573,0.24239638496497612,"Tarangire, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.8250591944254553
PD_0244,cyno_central,anubis_tanzania,chrX,1570807951739,1881939,819410613,1571627340405,30125,21947,37335.88248963412,0.2901769432452697,0.2550167904161002,"Tarangire, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",1.1378738739978655
PD_0265,cyno_central,anubis_tanzania,chr8,4282178275912,5671820,824863262,4283003075653,84496,63521,12985.67815368146,0.29387546304993284,0.2752472072727903,"Tarangire, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",1.0676782735117112
PD_0265,cyno_central,anubis_tanzania,chrX,1749402011539,2054898,766969851,1750168957511,32084,23879,32119.010469450146,0.2716061561732054,0.26295272599134467,"Tarangire, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",1.0329086916640124
PD_0492,cyno_central,anubis_tanzania,chr8,3447037063981,4496483,460068348,3447497079690,72287,52639,8740.066262656965,0.16390934719931513,0.2234480592250484,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7335456292069732
PD_0492,cyno_central,anubis_tanzania,chrX,1417060731450,1491801,354205706,1417414918464,26260,18692,18949.58838005564,0.1254344615708714,0.20285639868032646,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6183411634381754
PD_0495,cyno_central,anubis_tanzania,chr8,2848724764579,3880818,315890636,2849040610377,62735,44838,7045.154467193006,0.11254290402333107,0.20359346691912655,"Serengeti, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5527824921220901
PD_0495,cyno_central,anubis_tanzania,chrX,1307970221483,1404466,263176659,1308233380706,24690,17436,15093.866655196145,0.09319844926407207,0.1979519084489453,"Serengeti, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.47081359303039666
PD_0499,cyno_central,anubis_tanzania,chr8,2963902885695,3953490,323550388,2964226390224,63395,45859,7055.330207810898,0.11527185713537748,0.20873083785456797,"Serengeti, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5522512069620134
PD_0499,cyno_central,anubis_tanzania,chrX,1349720305306,1487232,272414240,1349992701423,25930,18123,15031.409810737736,0.09646974325884558,0.20420741875873258,"Serengeti, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.47241057080704235
PD_0500,cyno_central,anubis_tanzania,chr8,2969825042376,3986694,318204375,2970143200882,63531,45869,6937.242473130001,0.11336722382435245,0.20456319209379697,"Serengeti, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5541917031308885
PD_0500,cyno_central,anubis_tanzania,chrX,1333380691154,1452432,262005580,1333642679181,24902,17553,14926.541331966046,0.09278373639713154,0.19532414928894132,"Serengeti, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.4750243978274154
PD_0501,cyno_central,anubis_tanzania,chr8,2983760422482,4112232,313550345,2984073925289,66005,47538,6595.783268122344,0.11170912449528053,0.20885266788216944,"Serengeti, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5348704693506937
PD_0501,cyno_central,anubis_tanzania,chrX,1347888206932,1449176,259958234,1348148147576,24584,17590,14778.75122228539,0.09205871209964245,0.19674514848162855,"Serengeti, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.46790842269860905
PD_0506,cyno_central,anubis_tanzania,chr8,2900916501958,3900568,313832727,2901230289890,62881,44795,7005.976716151356,0.1118097292195178,0.1976316846010968,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5657479945343606
PD_0506,cyno_central,anubis_tanzania,chrX,1277915928268,1374575,245767288,1278161678650,23847,16906,14537.281911747308,0.08703328862244045,0.19094194714253446,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.4558102078925161
PD_0507,cyno_central,anubis_tanzania,chr8,3105274943323,4024509,322112273,3105597009150,64623,46446,6935.199435904061,0.11475949741345297,0.20545418353128525,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5585649094167904
PD_0507,cyno_central,anubis_tanzania,chrX,1286352489465,1387607,245834080,1286598306775,23696,16770,14659.158020274299,0.08705694159701236,0.1897337843800559,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.4588373224171217
PD_0509,cyno_central,anubis_tanzania,chr8,3159189860937,4119925,340534677,3159530348051,66638,47563,7159.655131089292,0.12132287919489657,0.20620125464422123,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5883711978582601
PD_0509,cyno_central,anubis_tanzania,chrX,1327408840448,1463672,252786504,1327661609448,24657,17504,14441.642138939671,0.0895189955568444,0.1923431937057712,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.46541285829839274
PD_0641,cyno_central,anubis_tanzania,chr8,3956302684179,5271658,717232190,3957019856674,79871,59695,12014.945807856604,0.2555295546070367,0.257683674350341,"Tarangire, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.9916404492883176
PD_0641,cyno_central,anubis_tanzania,chrX,1654912792811,1859447,1044534395,1655957305307,29738,21899,47697.81245718982,0.369899770697316,0.26957592170862316,"Tarangire, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",1.372154339129479
PD_0649,cyno_central,anubis_tanzania,chr8,3076664548856,4040419,331609777,3076996112165,64088,46468,7136.304058707067,0.11814318961360165,0.20150473753821468,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5863047740562238
PD_0649,cyno_central,anubis_tanzania,chrX,1266685319886,1379515,226757928,1266912061119,23599,16695,13582.385624438455,0.08030152570610036,0.1896921975662133,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.4233254015525366
PD_0651,cyno_central,anubis_tanzania,chr8,3141499822125,3994907,329787941,3141829563407,64535,46659,7068.045628924752,0.11749412094638655,0.20405940853866542,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5757838944442673
PD_0651,cyno_central,anubis_tanzania,chrX,1346124458341,1440015,263049454,1346387490301,24977,17494,15036.55276094661,0.09315340230290278,0.19604415307894885,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.475165419829629
PD_0652,cyno_central,anubis_tanzania,chr8,3031629762311,3876958,324948332,3031954665068,63322,45575,7129.968886450905,0.11576990506555414,0.20376911383349727,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5681425555010826
PD_0652,cyno_central,anubis_tanzania,chrX,1341598688493,1425795,261238436,1341859909614,24383,17315,15087.406064106266,0.09251206856977214,0.19168391803478319,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.48262822211816847
PD_0653,cyno_central,anubis_tanzania,chr8,2954531510971,4006749,309229482,2954840695007,63172,45446,6804.327817629714,0.11016972315035758,0.20067382885806762,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.5489989590435249
PD_0653,cyno_central,anubis_tanzania,chrX,1239024169195,1344937,225102690,1239249255464,23140,16421,13708.22057121978,0.07971535816620859,0.189321619627375,"Gombe, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.42105787137837336
PD_0674,cyno_central,anubis_tanzania,chr8,3390548497004,4570676,441578237,3390990022574,71995,52667,8384.343839595951,0.15732184332771024,0.22632517565157603,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6951141996235747
PD_0674,cyno_central,anubis_tanzania,chrX,1405262195624,1520637,348541475,1405610718482,26132,18617,18721.677767631736,0.12342859392485997,0.20190003145029228,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6113351891936086
PD_0675,cyno_central,anubis_tanzania,chr8,3495589560143,4851849,485024515,3496074529493,74728,55165,8792.25079307532,0.17280052404151575,0.23326863633096112,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7407790724010864
PD_0675,cyno_central,anubis_tanzania,chrX,1368756758929,1501517,375501922,1369132242382,25835,18469,20331.470139152094,0.13297606618707988,0.20329561465304685,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6541019904144151
PD_0676,cyno_central,anubis_tanzania,chr8,3381395917760,4636386,459230051,3381855094880,72615,52931,8676.013130301713,0.16361068567516016,0.2276093088857546,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7188224702939646
PD_0676,cyno_central,anubis_tanzania,chrX,1435617547583,1556715,396659396,1436014187950,26348,19029,20844.99427190078,0.14046853825750358,0.20476702894651888,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6859919733180834
PD_0677,cyno_central,anubis_tanzania,chr8,3309446994501,4435679,438881862,3309885825351,70333,51012,8603.502352387673,0.1563612011362275,0.2184892665627302,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7156470594464411
PD_0677,cyno_central,anubis_tanzania,chrX,1401762959513,1486884,393444775,1402156385777,25809,18511,21254.64723677813,0.13933014819924344,0.20477449472880738,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6804077255019723
PD_0678,cyno_central,anubis_tanzania,chr8,3304054196579,4522191,428252343,3304482397110,71449,51812,8265.50496024087,0.15257420399133217,0.22168880901953233,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6882359315570563
PD_0678,cyno_central,anubis_tanzania,chrX,1414972839559,1575002,413760102,1415386580302,27040,19359,21373.010072834342,0.1465243917156965,0.21125746150572366,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6935820901725958
PD_0680,cyno_central,anubis_tanzania,chr8,3334168692447,4487054,444970169,3334613610796,71015,51820,8586.842319567735,0.15853029281631636,0.22278781416865148,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7115752421553369
PD_0680,cyno_central,anubis_tanzania,chrX,1360312531265,1474297,370607327,1360683120484,25774,18108,20466.496962668432,0.1312427488575378,0.20356131121003643,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6447332652623776
PD_0682,cyno_central,anubis_tanzania,chr8,3470591766374,4586416,458966996,3471050680949,72910,52421,8755.403292573586,0.16351696661468804,0.2242859098766066,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7290559032649386
PD_0682,cyno_central,anubis_tanzania,chrX,1407086157036,1507918,411028808,1407497166983,26326,18861,21792.524680557766,0.14555716169517913,0.20637699554660743,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7052974160693556
PD_0683,cyno_central,anubis_tanzania,chr8,3201812618328,4380529,383472884,3202196040735,69959,50477,7596.982467262317,0.13662054857353217,0.215692474671293,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6334043354166
PD_0683,cyno_central,anubis_tanzania,chrX,1471597027709,1577419,365237966,1471962246289,27077,19386,18840.29536779119,0.129341303187392,0.209096890403719,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6185711463124252
PD_0685,cyno_central,anubis_tanzania,chr8,3473459310695,4812383,495574243,3473954830526,74205,54412,9107.81156730133,0.17655909390863977,0.23208953950623604,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7607369736881046
PD_0685,cyno_central,anubis_tanzania,chrX,1450849459189,1567837,362877098,1451212316783,27262,19504,18605.26548400328,0.12850525170260904,0.20975200567827415,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6126532677819321
PD_0686,cyno_central,anubis_tanzania,chr8,3395373573564,4580618,484438887,3395857960298,71996,52153,9288.80192893985,0.1725918813396239,0.2230943957975968,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7736271488245204
PD_0686,cyno_central,anubis_tanzania,chrX,1432650395075,1561089,452443109,1433102819157,26694,19027,23779.003994323855,0.1602231607439607,0.21313752506413056,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7517360478674576
PD_0199,cyno_western,anubis_tanzania,chr8,1371137491599,2176485,240666409,1371378135454,31195,22554,10670.675223907068,0.08574263837857714,0.10358415696072308,"Serengeti, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8277582295822413
PD_0199,cyno_western,anubis_tanzania,chrX,506790694396,715937,193422306,506984109278,10227,7424,26053.651131465518,0.0684964200122353,0.0861862803143756,"Serengeti, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.794748534945304
PD_0200,cyno_western,anubis_tanzania,chr8,1440618361669,2249710,272845571,1440891183937,31985,23303,11708.602797923015,0.09720716415995301,0.10635054651666932,"Serengeti, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9140259955760247
PD_0200,cyno_western,anubis_tanzania,chrX,526447974734,706915,210628388,526658595747,10386,7375,28559.781423728815,0.07458959015279272,0.08334746002147257,"Serengeti, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8949233741925239
PD_0203,cyno_western,anubis_tanzania,chr8,1508064278494,2348393,274588879,1508338842914,33546,24459,11226.496545238972,0.09782825552059438,0.1100185770768767,"Serengeti, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8891976075298247
PD_0203,cyno_western,anubis_tanzania,chrX,552848673289,795691,239037782,553087702861,11193,8210,29115.44238733252,0.08465017635900349,0.09334530942662558,"Serengeti, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9068498125826351
PD_0205,cyno_western,anubis_tanzania,chr8,1394233777805,2193563,251971632,1394485726709,31254,22728,11086.397043294615,0.08977036975789968,0.09963483010613161,"Arusha, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9009938558862974
PD_0205,cyno_western,anubis_tanzania,chrX,548315716059,724725,188898842,548504607323,10672,7578,24927.268672472946,0.06689453087927136,0.08458722150287985,"Arusha, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.7908349475339354
PD_0206,cyno_western,anubis_tanzania,chr8,1437573847352,2169725,247643300,1437821467889,31186,22763,10879.203092738215,0.08822830741941012,0.09861498004999415,"Arusha, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8946744944295647
PD_0206,cyno_western,anubis_tanzania,chrX,526770182861,726293,210304508,526980479936,10420,7433,28293.355038342528,0.07447489489880499,0.08263020399088433,"Arusha, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9013035343228848
PD_0208,cyno_western,anubis_tanzania,chr8,1465346878113,2337092,272688982,1465619542840,33271,24255,11242.588414759843,0.0971513759257044,0.10541435599673174,"Ngorongoro, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9216142811584076
PD_0208,cyno_western,anubis_tanzania,chrX,532869575322,715440,205775977,533075343769,10578,7530,27327.486985391766,0.07287121139492603,0.08254225768969373,"Ngorongoro, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8828352099221145
PD_0209,cyno_western,anubis_tanzania,chr8,1474068275654,2285445,285079616,1474353331454,32842,23816,11970.088008061808,0.10156580856197357,0.10250715561581338,"Ngorongoro, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9908167673936064
PD_0209,cyno_western,anubis_tanzania,chrX,518937063349,725226,192571364,519129627166,10464,7547,25516.27984629654,0.06819507689497326,0.08271682065783273,"Ngorongoro, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8244402571644978
PD_0210,cyno_western,anubis_tanzania,chr8,1505534357765,2333254,269441215,1505803774443,33573,24537,10981.017035497413,0.095994288351348,0.10511637471243686,"Ngorongoro, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9132191688873991
PD_0210,cyno_western,anubis_tanzania,chrX,557065033798,737422,198662917,557263688938,10797,7777,25544.929535810723,0.07035227159212877,0.08447200921078357,"Ngorongoro, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8328471436802015
PD_0211,cyno_western,anubis_tanzania,chr8,1490264255131,2292733,264497724,1490528728809,33007,24046,10999.655826332862,0.09423306225044768,0.1020857833043936,"Ngorongoro, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.923077231718631
PD_0211,cyno_western,anubis_tanzania,chrX,564948642430,771920,193231640,565141866058,11379,8012,24117.77833250125,0.06842889967971454,0.08784124547746958,"Ngorongoro, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.7790064827492215
PD_0212,cyno_western,anubis_tanzania,chr8,1485574154688,2301365,287491767,1485861622533,32845,23922,12017.881740657136,0.10242518977668859,0.10344290792102327,"Ngorongoro, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9901615474198415
PD_0212,cyno_western,anubis_tanzania,chrX,600969968851,806807,221029713,601190990109,11704,8455,26141.89390892963,0.07827299947934559,0.09051299618892647,"Ngorongoro, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8647708370626411
PD_0219,cyno_western,anubis_tanzania,chr8,1925777347712,2898395,374685345,1926152002576,40685,30481,12292.42298481021,0.13348979683362217,0.13441609412345767,"Gombe, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9931087322848057
PD_0219,cyno_western,anubis_tanzania,chrX,739556718546,937696,309857981,739866566711,13206,9816,31566.623981255092,0.10972965243584276,0.11002017484868863,"Gombe, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9973593714675929
PD_0221,cyno_western,anubis_tanzania,chr8,1937414712992,2948412,373424376,1937788106704,41620,30664,12177.940777458909,0.13304054922394185,0.13308565674802958,"Gombe, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9996610639704537
PD_0221,cyno_western,anubis_tanzania,chrX,694849852359,998377,294707514,695144549550,13720,10323,28548.630630630632,0.1043644348842874,0.11515807322460454,"Gombe, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.906271110326193
PD_0222,cyno_western,anubis_tanzania,chr8,1899473387428,2907365,386430975,1899859787881,40597,30522,12660.73569884018,0.13767443277763777,0.13665853276321385,"Gombe, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",1.0074338571758572
PD_0222,cyno_western,anubis_tanzania,chrX,733762637769,917905,294900571,734057528869,13326,9471,31137.21581670362,0.10443280193890365,0.10651626253992533,"Gombe, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9804399764755102
PD_0238,cyno_western,anubis_tanzania,chr8,1434745816413,2239546,264013802,1435009806871,32565,23344,11309.707076764907,0.09406065452133482,0.09921710968114858,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9480285691007838
PD_0238,cyno_western,anubis_tanzania,chrX,521382661948,744336,204579702,521587233838,10791,7812,26187.877880184333,0.07244757589732144,0.08611300954606584,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8413081400733751
PD_0239,cyno_western,anubis_tanzania,chr8,1476643238645,2264541,287159189,1476930374379,32263,23455,12242.98396930292,0.10230670163658978,0.10100770853968391,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",1.0128603362623114
PD_0239,cyno_western,anubis_tanzania,chrX,543861111330,772183,218756964,544079860240,11094,8054,27161.28184752918,0.07746815347525345,0.08768262677727698,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8835063036150894
PD_0240,cyno_western,anubis_tanzania,chr8,1456437127245,2222172,247233587,1456684337734,31927,23098,10703.679409472681,0.0880823382592603,0.09940566618322352,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8860897134063548
PD_0240,cyno_western,anubis_tanzania,chrX,511600965342,707698,202789266,511803747230,10412,7378,27485.669015993495,0.07181353084431175,0.08167829071183438,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8792242126818488
PD_0241,cyno_western,anubis_tanzania,chr8,1452095188683,2225299,273870236,1452369035546,32142,23373,11717.376288880332,0.09757222333426506,0.10078435261803019,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9681286906119345
