individual,pop,C_origin,chrom,pos,paint,paint_length,end_pos,haplotype,Ancestry Counts,Mean Fragment,Ancestry Percentage,Fragment Percentage,population,"Population, Donor","Population, Recipient",Ancestry Fragment Ratio
PD_0492,cyno_western,anubis_tanzania,chr8,1470109057665,2331018,274826284,1470383860130,32895,23819,11538.111759519712,0.09791283621113962,0.10110962067443204,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9683829843098126
PD_0492,cyno_western,anubis_tanzania,chrX,525668344414,715551,190377168,525858714090,10520,7492,25410.727175654032,0.06741804877493231,0.08130751866643514,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8291736100263432
PD_0492,hamadryas,anubis_tanzania,chr8,2411647260159,4391949,382593198,2412029817243,49307,36114,10594.041036717064,0.13630714131865973,0.15330084558698678,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.8891480069580934
PD_0492,hamadryas,anubis_tanzania,chrX,1380401778465,2294724,585692271,1380987452432,25363,18304,31998.048022290215,0.2074105340897752,0.1986455981941309,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",1.0441234841110276
PD_0492,kindae,anubis_tanzania,chr8,1565518018538,3470953,110701103,1565628695713,33327,23928,4626.42523403544,0.039439673704686484,0.10157231636499474,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.3882915652229698
PD_0492,kindae,anubis_tanzania,chrX,534139206677,1026925,39716846,534178916476,9843,7047,5635.993472399603,0.014064881250962169,0.0764781212015975,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.18390725386528425
PD_0492,papio,anubis_tanzania,chr8,1436027838080,1720166,142059637,1436169875545,30052,22172,6407.163855313008,0.0506118329271408,0.09411824634088363,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5377473008138248
PD_0492,papio,anubis_tanzania,chrX,666268934536,698393,84743080,666353668612,12268,9004,9411.714793425144,0.030009970002169536,0.09771661746831048,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.3071122474322423
PD_0492,ursinus,anubis_tanzania,chr8,568489565828,1175781,31695005,568521252288,11717,8545,3709.187244002341,0.011292034328405979,0.03627279519136075,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3113086341660114
PD_0492,ursinus,anubis_tanzania,chrX,196065020835,386281,17234047,196082252078,3931,2804,6146.236447931527,0.006103073354024657,0.0304306303177635,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.20055691552540944
PD_0674,anubis_ethiopia,anubis_tanzania,chr8,4595021399706,10849764,1452742698,4596474073917,92386,68487,21211.948223750493,0.5175711572267341,0.29430824434369696,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.758602306166822
PD_0674,anubis_ethiopia,anubis_tanzania,chrX,2164767368733,4613563,1576147927,2166343487533,39708,29127,54112.95111065335,0.5581594627933242,0.31588022861109005,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.766997147138725
PD_0674,cyno_central,anubis_tanzania,chr8,3390548497004,4570676,441578237,3390990022574,71995,52667,8384.343839595951,0.15732184332771024,0.22632517565157606,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6951141996235747
PD_0674,cyno_central,anubis_tanzania,chrX,1405262195624,1520637,348541475,1405610718482,26132,18617,18721.677767631736,0.12342859392485996,0.20190003145029228,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6113351891936086
PD_0674,cyno_western,anubis_tanzania,chr8,1475675115150,2221898,254754397,1475929846305,31816,23242,10960.949875225884,0.09076179026431344,0.09987752734148383,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9087308494732408
PD_0674,cyno_western,anubis_tanzania,chrX,531445624313,738391,197709195,531643325804,10656,7704,25663.187305295953,0.07001453111101327,0.08354932815668753,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8380023233664878
PD_0674,hamadryas,anubis_tanzania,chr8,2355439238018,4314684,386186160,2355825389007,48044,35171,10980.243950982343,0.13758721211355812,0.15113985518145293,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.9103304482353513
PD_0674,hamadryas,anubis_tanzania,chrX,1350626456900,2245463,564220275,1351190659274,24751,17901,31518.924920395508,0.19980668070320126,0.19413506273791065,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",1.029214804813222
PD_0674,kindae,anubis_tanzania,chr8,1491794397261,3328073,99939895,1491894314388,31806,22768,4389.489414968377,0.03560575949167035,0.09784061365247844,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.3639159461748572
PD_0674,kindae,anubis_tanzania,chrX,488739610081,990755,33977487,488773580754,9514,6814,4986.4230995010275,0.012032408612232473,0.07389734190805669,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.1628260002532058
PD_0674,papio,anubis_tanzania,chr8,1460026680707,1726524,139496774,1460166155224,29926,22257,6267.5461203216955,0.04969875728714638,0.09564470037171524,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5196185161749292
PD_0674,papio,anubis_tanzania,chrX,682691710424,725316,88255841,682779956916,12729,9349,9440.137020002141,0.03125394003765551,0.10138923532410067,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.30825698544573504
PD_0674,ursinus,anubis_tanzania,chr8,523633298624,1116283,32148159,523665438670,11089,8113,3962.548872180451,0.0114534802888674,0.03486388345759653,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3285199224233808
PD_0674,ursinus,anubis_tanzania,chrX,189914798905,371200,14978680,189929774888,3699,2697,5553.830181683352,0.005304382817713219,0.02924877181186218,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.1813540360543264
PD_0675,anubis_ethiopia,anubis_tanzania,chr8,4469905823468,10630579,1392993617,4471298749983,90356,67102,20759.34572740008,0.4962842486509914,0.28374498386803504,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.7490502982135705
PD_0675,anubis_ethiopia,anubis_tanzania,chrX,2078018834463,4471773,1580708110,2079599514339,38555,28234,55985.97825316994,0.5597743551837637,0.31078284607256074,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.8011752008123032
PD_0675,cyno_central,anubis_tanzania,chr8,3495589560143,4851849,485024515,3496074529493,74728,55165,8792.25079307532,0.17280052404151575,0.2332686363309611,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7407790724010864
PD_0675,cyno_central,anubis_tanzania,chrX,1368756758929,1501517,375501922,1369132242382,25835,18469,20331.470139152094,0.13297606618707988,0.20329561465304685,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6541019904144151
PD_0675,cyno_western,anubis_tanzania,chr8,1520841999617,2376606,285738336,1521127712965,34032,24988,11435.022250680327,0.10180049187730378,0.10566331341680517,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9634421691447068
PD_0675,cyno_western,anubis_tanzania,chrX,516085108114,719638,194297214,516279397786,10476,7542,25762.02784407319,0.0688062501816681,0.08301778795350476,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8288133408252696
PD_0675,hamadryas,anubis_tanzania,chr8,2309562544349,4281575,364004932,2309926514656,47293,34625,10512.777819494584,0.1296846675951963,0.14641396778681282,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.8857397252154567
PD_0675,hamadryas,anubis_tanzania,chrX,1304504117572,2202998,541942068,1305046042002,24409,17638,30725.82310919605,0.1919173247372378,0.19414846777034167,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.9885080574741228
PD_0675,kindae,anubis_tanzania,chr8,1510889915389,3478058,108527212,1510998418634,32853,23967,4528.193432636542,0.0386651777928476,0.10134595136307704,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.3815167480576271
PD_0675,kindae,anubis_tanzania,chrX,495228703292,985090,31830704,495260527239,9444,6757,4710.774604114252,0.011272170803656629,0.07437698133145472,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.15155456166502845
PD_0675,papio,anubis_tanzania,chr8,1437997795485,1699298,131407111,1438129180694,29282,21902,5999.776778376404,0.046816639038506386,0.09261397032395016,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5055029913386568
PD_0675,papio,anubis_tanzania,chrX,682924918623,723969,81867032,683006776332,12722,9323,8781.189745789981,0.028991478413183162,0.10262196195843606,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.2825075438035894
PD_0675,ursinus,anubis_tanzania,chr8,540941989410,1202672,39150597,540981131269,11830,8738,4480.49862668803,0.013948251003638844,0.03694917691035871,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.37749828737669255
PD_0675,ursinus,anubis_tanzania,chrX,204805166977,397023,17683830,204822847922,3990,2885,6129.57712305026,0.006262354493410739,0.031756340260655165,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.19720013206841555
PD_0676,anubis_ethiopia,anubis_tanzania,chr8,4520708028514,10703543,1444038786,4522151999749,91603,67551,21377.015677044008,0.5144701994229595,0.2904769685919708,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.7711221716363648
PD_0676,anubis_ethiopia,anubis_tanzania,chrX,2150395631496,4547785,1544673943,2151940276730,38865,28709,53804.51924483611,0.5470136168352971,0.3089314537824169,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.7706633951898068
PD_0676,cyno_central,anubis_tanzania,chr8,3381395917760,4636386,459230051,3381855094880,72615,52931,8676.013130301713,0.16361068567516016,0.2276093088857546,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7188224702939646
PD_0676,cyno_central,anubis_tanzania,chrX,1435617547583,1556715,396659396,1436014187950,26348,19029,20844.99427190078,0.14046853825750358,0.20476702894651888,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6859919733180834
PD_0676,cyno_western,anubis_tanzania,chr8,1468013103944,2260241,281665829,1468294746359,32205,23414,12029.803920731189,0.10034957275466368,0.10068285802745193,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9966897515692554
PD_0676,cyno_western,anubis_tanzania,chrX,557496030696,792952,221435770,557717458232,11324,8234,26892.855234393974,0.07841679598035985,0.08860432583665125,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8850222067591499
PD_0676,hamadryas,anubis_tanzania,chr8,2382192216318,4295502,353252188,2382545433110,48373,35396,9980.003051192225,0.12585376886612018,0.15220681826000207,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.826860257016442
PD_0676,hamadryas,anubis_tanzania,chrX,1330339486510,2231019,530732055,1330870200718,24537,17847,29737.88619936124,0.1879475356541182,0.1920477778973421,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.9786498844812688
PD_0676,kindae,anubis_tanzania,chr8,1541186226665,3310658,101963044,1541288166617,32214,23092,4415.513771002945,0.03632655029007787,0.09929822147304687,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.36583283921090376
PD_0676,kindae,anubis_tanzania,chrX,534990454805,1056052,40588057,535031035615,10009,7247,5600.670208362081,0.01437340220601313,0.07798342838695793,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.18431354588171656
PD_0676,papio,anubis_tanzania,chr8,1470790627853,1712878,134278144,1470924883935,29589,22062,6086.399419816878,0.04783950693816397,0.09486910454435996,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5042685621196585
PD_0676,papio,anubis_tanzania,chrX,675770224235,708915,75995065,675846210164,12288,9136,8318.198883537652,0.026912045455073433,0.09831055633272356,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.2737452259347607
PD_0676,ursinus,anubis_tanzania,chr8,527764390069,1114836,32418278,527796800241,11048,8106,3999.294103133481,0.01154971605285465,0.03485672021741374,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3313483305605051
PD_0676,ursinus,anubis_tanzania,chrX,191621245589,375470,13746594,191634989455,3732,2728,5039.074046920821,0.004868065611634646,0.029355428817389437,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.16583186850777407
PD_0677,anubis_ethiopia,anubis_tanzania,chr8,4526184372371,10799850,1445646131,4527629950369,92589,68133,21218.002010773045,0.5150428510100974,0.2918201442546557,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.7649324803316089
PD_0677,anubis_ethiopia,anubis_tanzania,chrX,2092797580222,4463905,1562130469,2094359682502,38286,28189,55416.313774876726,0.5531954764231489,0.3118355697644833,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.7739973564944975
PD_0677,cyno_central,anubis_tanzania,chr8,3309446994501,4435679,438881862,3309885825351,70333,51012,8603.502352387673,0.1563612011362275,0.2184892665627302,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7156470594464411
PD_0677,cyno_central,anubis_tanzania,chrX,1401762959513,1486884,393444775,1402156385777,25809,18511,21254.64723677813,0.13933014819924344,0.20477449472880735,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6804077255019723
PD_0677,cyno_western,anubis_tanzania,chr8,1491592558821,2277521,290291593,1491882826714,32608,23700,12248.590421940928,0.1034226886351227,0.10150936284671658,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",1.018848761678224
PD_0677,cyno_western,anubis_tanzania,chrX,555044462575,765523,214526607,555258981063,11223,8119,26422.786919571376,0.07597006198898143,0.08981492748653164,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8458511754671701
PD_0677,hamadryas,anubis_tanzania,chr8,2406247891195,4428811,366484066,2406614339185,49634,36076,10158.666869941237,0.13056791295933864,0.15451695249190495,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.8450070419695795
PD_0677,hamadryas,anubis_tanzania,chrX,1255730660031,2104974,520638420,1256251281537,23401,16914,30781.507626818016,0.1843730882353691,0.1871079792470989,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.985383354452682
PD_0677,kindae,anubis_tanzania,chr8,1544691067446,3404528,90908369,1544781952609,32333,23206,3917.45104714298,0.0323880820806748,0.09939351368020696,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.3258570995375174
PD_0677,kindae,anubis_tanzania,chrX,491748600221,996332,36914529,491785508017,9432,6733,5482.627209267786,0.01307249993668176,0.0744825602619556,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.17551088322831146
PD_0677,papio,anubis_tanzania,chr8,1519871531430,1793400,144342449,1520015850782,31412,23097,6249.402476512101,0.05142513431230535,0.09892665627302163,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5198309156470453
PD_0677,papio,anubis_tanzania,chrX,659652230872,703596,79680542,659731902342,12212,9072,8783.128527336861,0.028217179210109068,0.10035731274267952,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.28116714605999005
PD_0677,ursinus,anubis_tanzania,chr8,555298698689,1135159,30291850,555328982287,11360,8252,3670.8494910324766,0.010792129866233643,0.03534410389076393,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.30534456042762564
PD_0677,ursinus,anubis_tanzania,chrX,197054762613,393417,16495538,197071255292,3937,2859,5769.688002798182,0.005841546006466223,0.03162715576844365,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.18470032680885876
PD_0678,anubis_ethiopia,anubis_tanzania,chr8,4509506543166,10803367,1461251028,4510967726018,92519,68176,21433.510736916214,0.5206024346926126,0.29170570994587425,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.7846837306997176
PD_0678,anubis_ethiopia,anubis_tanzania,chrX,2069468486306,4429733,1479811790,2070948270121,38288,27975,52897.65111706881,0.5240440567743916,0.3052806180909458,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.7165978634722046
PD_0678,cyno_central,anubis_tanzania,chr8,3304054196579,4522191,428252343,3304482397110,71449,51812,8265.50496024087,0.15257420399133215,0.22168880901953236,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6882359315570563
PD_0678,cyno_central,anubis_tanzania,chrX,1414972839559,1575002,413760102,1415386580302,27040,19359,21373.010072834342,0.1465243917156965,0.21125746150572366,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6935820901725958
PD_0678,cyno_western,anubis_tanzania,chr8,1460593482230,2285583,283354185,1460876812562,32813,23853,11879.184379323357,0.10095108627108593,0.10206020152750143,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.9891327349954656
PD_0678,cyno_western,anubis_tanzania,chrX,518318875363,741997,201139746,518520007315,10920,7794,25806.99846035412,0.07122938821322047,0.08505298078287155,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8374708041692179
PD_0678,hamadryas,anubis_tanzania,chr8,2361215194792,4342109,363669291,2361578828500,48854,35583,10220.310007587894,0.12956508819478224,0.15224953468968616,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.8510048221747332
PD_0678,hamadryas,anubis_tanzania,chrX,1326320058583,2205149,596595469,1326916636369,24625,17683,33738.3627778092,0.21127167112784034,0.1929679059768434,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",1.0948539346910542
PD_0678,kindae,anubis_tanzania,chr8,1497191573341,3363887,97930951,1497289481050,32472,23242,4213.53373203683,0.03489002953321648,0.09944590633891706,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.35084430136630623
PD_0678,kindae,anubis_tanzania,chrX,515015594685,1011287,39468440,515055056188,9789,6937,5689.55456249099,0.013976913518276986,0.07570086318845007,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.1846334761531423
PD_0678,papio,anubis_tanzania,chr8,1486824887754,1773484,142191589,1486967056508,30975,22835,6226.91434201883,0.05065884369472711,0.09770446911837066,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5184905475854236
PD_0678,papio,anubis_tanzania,chrX,663068338333,697155,77683988,663146013332,12263,8989,8642.116809433752,0.027510141825490626,0.09809356482643472,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.2804479771345516
PD_0678,ursinus,anubis_tanzania,chr8,514066554811,1130741,30196933,514096743530,11399,8214,3676.276235695155,0.010758313622243486,0.03514536936011809,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.30610899296598937
PD_0678,ursinus,anubis_tanzania,chrX,203429019082,399215,15371345,203444387527,3925,2900,5300.4637931034495,0.005443436825083519,0.03164660562873076,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.172006972531096
PD_0680,anubis_ethiopia,anubis_tanzania,chr8,4535055873260,10729876,1458781710,4536514587267,91958,67703,21546.780940283297,0.5197226864917921,0.2910730100860712,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.785540632359243
PD_0680,anubis_ethiopia,anubis_tanzania,chrX,2063869005159,4357275,1613823757,2065482801413,38321,27503,58678.09900738102,0.5715015613824579,0.3091753226314133,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.848470817523104
PD_0680,cyno_central,anubis_tanzania,chr8,3334168692447,4487054,444970169,3334613610796,71015,51820,8586.842319567735,0.15853029281631634,0.22278781416865148,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7115752421553369
PD_0680,cyno_central,anubis_tanzania,chrX,1360312531265,1474297,370607327,1360683120484,25774,18108,20466.496962668432,0.1312427488575378,0.20356131121003646,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6447332652623776
PD_0680,cyno_western,anubis_tanzania,chr8,1430811949582,2293379,272756309,1431084682107,32683,23784,11468.058736966028,0.09717536263260756,0.10225367372032433,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.95033615025308
PD_0680,cyno_western,anubis_tanzania,chrX,505694445009,697561,183049474,505877487121,10350,7362,24864.095897853844,0.0648231008791858,0.08276001618777823,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.7832659279827292
PD_0680,hamadryas,anubis_tanzania,chr8,2342704445287,4263617,363089958,2343067500221,48161,35024,10366.890075376883,0.1293586882234436,0.15057739103517656,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.859084403934346
PD_0680,hamadryas,anubis_tanzania,chrX,1255229651162,2119739,512427824,1255742061970,23876,17016,30114.47014574518,0.1814654792641123,0.1912855793875624,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.9486626218511034
PD_0680,kindae,anubis_tanzania,chr8,1546423032831,3421265,100755934,1546523765300,32487,23465,4293.881696143192,0.035896491119613565,0.1008822087894135,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.3558257848472139
PD_0680,kindae,anubis_tanzania,chrX,497538501838,987169,32151662,497570646766,9492,6734,4774.526581526581,0.011385831293126166,0.07570034623858986,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.1504065946705274
PD_0680,papio,anubis_tanzania,chr8,1476080337319,1725350,133299673,1476213614747,29980,22245,5992.343133288379,0.04749090538024184,0.09563710779972312,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.4965740440383678
PD_0680,papio,anubis_tanzania,chrX,685154601101,733931,95074705,685249666347,13039,9459,10051.24273178983,0.033668696547436296,0.10633346823148523,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.3166331081587634
PD_0680,ursinus,anubis_tanzania,chr8,568320598962,1177403,33192567,568353782972,11494,8557,3878.995792918079,0.011825573335985134,0.03678879440063973,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3214449815126178
PD_0680,ursinus,anubis_tanzania,chrX,195634143317,381674,16696131,195650836674,3865,2774,6018.792718096613,0.005912581776143761,0.03118395611313458,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.1896033253347673
PD_0682,anubis_ethiopia,anubis_tanzania,chr8,4457496047949,10590239,1442463459,4458938444589,91624,66819,21587.62416378575,0.5139089549441381,0.2858884838527494,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.7975853662186465
PD_0682,anubis_ethiopia,anubis_tanzania,chrX,2141552186293,4529213,1547543073,2143099700779,38998,28587,54134.50425018365,0.5480296585608555,0.3127988532787692,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.7520193978219174
PD_0682,cyno_central,anubis_tanzania,chr8,3470591766374,4586416,458966996,3471050680949,72910,52421,8755.403292573586,0.16351696661468804,0.2242859098766066,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7290559032649386
PD_0682,cyno_central,anubis_tanzania,chrX,1407086157036,1507918,411028808,1407497166983,26326,18861,21792.52468055777,0.14555716169517913,0.20637699554660746,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.7052974160693556
PD_0682,cyno_western,anubis_tanzania,chr8,1439829585590,2199706,237823672,1440067386394,31742,22868,10399.845723281442,0.08472985154384939,0.09784189899197344,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.8659873982086171
PD_0682,cyno_western,anubis_tanzania,chrX,560826089902,763779,197646984,561023728874,11002,8012,24668.86969545681,0.06999250040073221,0.0876672757711372,"Lake Manyara, Tanzania","Cynocephalus, Western Tanzania","Anubis, Tanzania",0.798387993525127
PD_0682,hamadryas,anubis_tanzania,chr8,2470403991268,4408912,377293024,2470781248238,49967,36054,10464.664780606867,0.13441883914755975,0.1542588694357447,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",0.8713848327765091
PD_0682,hamadryas,anubis_tanzania,chrX,1264161660317,2097168,533974528,1264695617927,23371,16918,31562.509043622176,0.18909578890928486,0.18511669639242376,"Lake Manyara, Tanzania","Hamadryas, Ethiopia","Anubis, Tanzania",1.0214950493089283
PD_0682,kindae,anubis_tanzania,chr8,1617728448154,3587692,110981531,1617839405056,34710,24629,4506.132242478379,0.03953958227395934,0.10537642689668156,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.3752222716065968
PD_0682,kindae,anubis_tanzania,chrX,527839019192,1028655,36395622,527875407733,9948,7081,5139.898601892388,0.012888739994230815,0.07748027705135077,"Lake Manyara, Tanzania","Kindae, Zambia","Anubis, Tanzania",0.1663486565192414
PD_0682,papio,anubis_tanzania,chr8,1486266348053,1731169,147450819,1486413776567,30679,22305,6610.662138533961,0.0525325586760304,0.09543307490886686,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5504649067023775
PD_0682,papio,anubis_tanzania,chrX,680059559283,722731,84103719,680143653683,12638,9319,9024.972529241335,0.029783553822458377,0.1019684651661542,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.2920859284674636
PD_0682,ursinus,anubis_tanzania,chr8,557911819859,1187639,31866819,557943678050,11836,8628,3693.418984700973,0.011353246799774916,0.03691533603737742,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3075482446720668
PD_0682,ursinus,anubis_tanzania,chrX,184245395382,359533,13138146,184258530915,3607,2613,5027.993111366246,0.004652596617259175,0.028591436793557357,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.16272692592726112
PD_0683,anubis_ethiopia,anubis_tanzania,chr8,4502892346745,10695898,1521845594,4504414124820,92199,67519,22539.516195441283,0.5421905656737203,0.28851437679202474,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.879249733418164
PD_0683,anubis_ethiopia,anubis_tanzania,chrX,2077302398825,4451068,1548267218,2078850637947,38467,28096,55106.32182517085,0.5482860992015216,0.3030427232426952,"Lake Manyara, Tanzania","Anubis, Ethiopia","Anubis, Tanzania",1.8092699713578684
PD_0683,cyno_central,anubis_tanzania,chr8,3201812618328,4380529,383472884,3202196040735,69959,50477,7596.982467262317,0.13662054857353215,0.21569247467129302,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6334043354165999
PD_0683,cyno_central,anubis_tanzania,chrX,1471597027709,1577419,365237966,1471962246289,27077,19386,18840.29536779119,0.129341303187392,0.20909689040371898,"Lake Manyara, Tanzania","Cynocephalus, Central Tanzania","Anubis, Tanzania",0.6185711463124252
